Unnamed: 0,address,country,province,citycode,city,district,location,long,lat
3088.0,上海市徐汇区正南花苑,中国,上海市,21.0,上海市,徐汇区,"121.430608,31.150141",121.430608,31.150141
3089.0,上海市徐汇区龙吴路589弄,中国,上海市,21.0,上海市,徐汇区,"121.449690,31.154890",121.44969,31.15489
3090.0,上海市徐汇区东泉路188弄,中国,上海市,21.0,上海市,徐汇区,"121.446145,31.153586",121.446145,31.153586
3091.0,上海市徐汇区石龙路569号,中国,上海市,21.0,上海市,徐汇区,"121.436406,31.153594",121.436406,31.153594
3092.0,上海市徐汇区漕溪路251弄,中国,上海市,21.0,上海市,徐汇区,"121.435096,31.169417",121.435096,31.169417
3093.0,上海市徐汇区康健路43弄,中国,上海市,21.0,上海市,徐汇区,"121.431429,31.166521",121.431429,31.166521
3094.0,上海市徐汇区龙华西路525弄,中国,上海市,21.0,上海市,徐汇区,"121.441731,31.176057",121.441731,31.176057
3095.0,上海市徐汇区中山南二路777弄,中国,上海市,21.0,上海市,徐汇区,"121.455045,31.186342",121.455045,31.186342
3096.0,上海市徐汇区东安路230弄,中国,上海市,21.0,上海市,徐汇区,"121.453150,31.193070",121.45315,31.19307
3097.0,上海市徐汇区东安路271弄,中国,上海市,21.0,上海市,徐汇区,"121.454728,31.191643",121.454728,31.191643
3098.0,上海市徐汇区东安三村,中国,上海市,21.0,上海市,徐汇区,"121.452296,31.190236",121.452296,31.190236
3099.0,上海市徐汇区宛南二村,中国,上海市,21.0,上海市,徐汇区,"121.449294,31.183098",121.449294,31.183098
3100.0,上海市徐汇区宛平南路431弄,中国,上海市,21.0,上海市,徐汇区,"121.448527,31.190690",121.448527,31.19069
3101.0,上海市徐汇区宛平南路658号,中国,上海市,21.0,上海市,徐汇区,"121.450199,31.186114",121.450199,31.186114
3102.0,上海市徐汇区宛平南路734号,中国,上海市,21.0,上海市,徐汇区,"121.450068,31.185717",121.450068,31.185717
3103.0,上海市徐汇区宛平南路968弄,中国,上海市,21.0,上海市,徐汇区,"121.452351,31.182090",121.452351,31.18209
3104.0,上海市徐汇区斜土路1975弄,中国,上海市,21.0,上海市,徐汇区,"121.451450,31.194299",121.45145,31.194299
3105.0,上海市徐汇区医学院路110弄,中国,上海市,21.0,上海市,徐汇区,"121.454718,31.198691",121.454718,31.198691
3106.0,上海市徐汇区零陵路289弄,中国,上海市,21.0,上海市,徐汇区,"121.458323,31.192797",121.458323,31.192797
3107.0,上海市徐汇区斜土路2096弄,中国,上海市,21.0,上海市,徐汇区,"121.450886,31.192510",121.450886,31.19251
3108.0,上海市徐汇区斜土路2200弄,中国,上海市,21.0,上海市,徐汇区,"121.450110,31.192092",121.45011,31.192092
3109.0,上海市徐汇区宛平南路19弄,中国,上海市,21.0,上海市,徐汇区,"121.446002,31.196596",121.446002,31.196596
3110.0,上海市徐汇区宛平南路921弄,中国,上海市,21.0,上海市,徐汇区,"121.452830,31.183622",121.45283,31.183622
3111.0,上海市徐汇区零陵路629号,中国,上海市,21.0,上海市,徐汇区,"121.446774,31.188373",121.446774,31.188373
3112.0,上海市徐汇区凤凰大楼,中国,上海市,21.0,上海市,徐汇区,"121.396890,31.161792",121.39689,31.161792
3113.0,上海市徐汇区虹梅路2666弄,中国,上海市,21.0,上海市,徐汇区,"121.395853,31.174469",121.395853,31.174469
3114.0,上海市徐汇区钦州北路888弄,中国,上海市,21.0,上海市,徐汇区,"121.412395,31.181633",121.412395,31.181633
3115.0,上海市徐汇区钦江路15号,中国,上海市,21.0,上海市,徐汇区,"121.413229,31.176949",121.413229,31.176949
3116.0,上海市徐汇区古美路1118号,中国,上海市,21.0,上海市,徐汇区,"121.400800,31.156320",121.4008,31.15632
3117.0,上海市徐汇区安福路53弄,中国,上海市,21.0,上海市,徐汇区,"121.447179,31.214093",121.447179,31.214093
3118.0,上海市徐汇区复兴中路1262弄,中国,上海市,21.0,上海市,徐汇区,"121.457572,31.212826",121.457572,31.212826
3119.0,上海市徐汇区五原路252弄,中国,上海市,21.0,上海市,徐汇区,"121.444256,31.212407",121.444256,31.212407
3120.0,上海市徐汇区淮海中路1200弄,中国,上海市,21.0,上海市,徐汇区,"121.452650,31.215273",121.45265,31.215273
3121.0,上海市徐汇区新乐路17号,中国,上海市,21.0,上海市,徐汇区,"121.457622,31.218292",121.457622,31.218292
3122.0,上海市徐汇区五原路84弄,中国,上海市,21.0,上海市,徐汇区,"121.447029,31.213898",121.447029,31.213898
3123.0,上海市徐汇区华发路333弄,中国,上海市,21.0,上海市,徐汇区,"121.447587,31.125328",121.447587,31.125328
3124.0,上海市徐汇区华发路7号,中国,上海市,21.0,上海市,徐汇区,"121.454725,31.126951",121.454725,31.126951
3125.0,上海市徐汇区华泾路1000弄,中国,上海市,21.0,上海市,徐汇区,"121.446928,31.118948",121.446928,31.118948
3126.0,上海市徐汇区华泾路880弄,中国,上海市,21.0,上海市,徐汇区,"121.447009,31.120419",121.447009,31.120419
3127.0,上海市徐汇区华展路67号,中国,上海市,21.0,上海市,徐汇区,"121.458546,31.111792",121.458546,31.111792
3128.0,上海市徐汇区龙吴路2038弄,中国,上海市,21.0,上海市,徐汇区,"121.456964,31.127553",121.456964,31.127553
3129.0,上海市徐汇区华发路406弄,中国,上海市,21.0,上海市,徐汇区,"121.447458,31.127234",121.447458,31.127234
3130.0,上海市徐汇区老沪闵路1286号,中国,上海市,21.0,上海市,徐汇区,"121.431363,31.138451",121.431363,31.138451
3131.0,上海市徐汇区景联路58号,中国,上海市,21.0,上海市,闵行区,"121.453698,31.101223",121.453698,31.101223
3132.0,上海市徐汇区冠生园路246号,中国,上海市,21.0,上海市,徐汇区,"121.424859,31.163331",121.424859,31.163331
3133.0,上海市徐汇区桂林路70弄,中国,上海市,21.0,上海市,徐汇区,"121.415767,31.157836",121.415767,31.157836
3134.0,上海市徐汇区桂林西街85弄,中国,上海市,21.0,上海市,徐汇区,"121.416944,31.152467",121.416944,31.152467
3135.0,上海市徐汇区桂平路264弄,中国,上海市,21.0,上海市,徐汇区,"121.402990,31.173090",121.40299,31.17309
3136.0,上海市徐汇区桂平路88弄,中国,上海市,21.0,上海市,徐汇区,"121.412396,31.148853",121.412396,31.148853
3137.0,上海市徐汇区虹漕南路173号,中国,上海市,21.0,上海市,徐汇区,"121.413332,31.160303",121.413332,31.160303
3138.0,上海市徐汇区虹漕南路183号,中国,上海市,21.0,上海市,徐汇区,"121.413363,31.159840",121.413363,31.15984
3139.0,上海市徐汇区桂平路333号,中国,上海市,21.0,上海市,徐汇区,"121.405802,31.160888",121.405802,31.160888
3140.0,上海市徐汇区康健路341弄,中国,上海市,21.0,上海市,徐汇区,"121.420946,31.165141",121.420946,31.165141
3141.0,上海市徐汇区钦州南路531弄,中国,上海市,21.0,上海市,徐汇区,"121.422919,31.158369",121.422919,31.158369
3142.0,上海市徐汇区冠生园路411弄,中国,上海市,21.0,上海市,徐汇区,"121.422993,31.162302",121.422993,31.162302
3143.0,上海市徐汇区桂林西街11弄,中国,上海市,21.0,上海市,徐汇区,"121.417101,31.155819",121.417101,31.155819
3144.0,上海市徐汇区桂林西街15弄,中国,上海市,21.0,上海市,徐汇区,"121.415319,31.156891",121.415319,31.156891
3145.0,上海市徐汇区桂平路296弄,中国,上海市,21.0,上海市,徐汇区,"121.407565,31.160816",121.407565,31.160816
3146.0,上海市徐汇区虹漕南路99弄,中国,上海市,21.0,上海市,徐汇区,"121.414260,31.162478",121.41426,31.162478
3147.0,上海市徐汇区江安路99弄,中国,上海市,21.0,上海市,徐汇区,"121.414670,31.149677",121.41467,31.149677
3148.0,上海市徐汇区南天公寓,中国,上海市,21.0,上海市,徐汇区,"121.437866,31.199190",121.437866,31.19919
3149.0,上海市徐汇区柳州路208号,中国,上海市,21.0,上海市,徐汇区,"121.425152,31.162428",121.425152,31.162428
3150.0,上海市徐汇区浦北路21弄,中国,上海市,21.0,上海市,徐汇区,"121.427412,31.158340",121.427412,31.15834
3151.0,上海市徐汇区桂林西街14弄,中国,上海市,21.0,上海市,徐汇区,"121.417008,31.154531",121.417008,31.154531
3152.0,上海市徐汇区桂林西街30弄,中国,上海市,21.0,上海市,徐汇区,"121.417810,31.154461",121.41781,31.154461
3153.0,上海市徐汇区江安路58弄,中国,上海市,21.0,上海市,徐汇区,"121.417156,31.148025",121.417156,31.148025
3154.0,上海市徐汇区康健路77弄,中国,上海市,21.0,上海市,徐汇区,"121.430344,31.166281",121.430344,31.166281
3155.0,上海市徐汇区桂林东街99弄,中国,上海市,21.0,上海市,徐汇区,"121.425623,31.154864",121.425623,31.154864
3156.0,上海市徐汇区天等路128弄,中国,上海市,21.0,上海市,徐汇区,"121.427842,31.136056",121.427842,31.136056
3157.0,上海市徐汇区虹梅南路126弄,中国,上海市,21.0,上海市,徐汇区,"121.416294,31.139067",121.416294,31.139067
3158.0,上海市徐汇区丰谷路260弄,中国,上海市,21.0,上海市,徐汇区,"121.455139,31.167179",121.455139,31.167179
3159.0,上海市徐汇区黄石路169弄,中国,上海市,21.0,上海市,徐汇区,"121.457113,31.157521",121.457113,31.157521
3160.0,上海市徐汇区丰谷路205弄,中国,上海市,21.0,上海市,徐汇区,"121.456144,31.170186",121.456144,31.170186
3161.0,上海市徐汇区龙华路2501弄,中国,上海市,21.0,上海市,徐汇区,"121.448743,31.178814",121.448743,31.178814
3162.0,上海市徐汇区龙华路2518弄,中国,上海市,21.0,上海市,徐汇区,"121.453810,31.178131",121.45381,31.178131
3163.0,上海市徐汇区龙华西路249号,中国,上海市,21.0,上海市,徐汇区,"121.446815,31.173442",121.446815,31.173442
3164.0,上海市徐汇区龙华西路81弄,中国,上海市,21.0,上海市,徐汇区,"121.449729,31.171719",121.449729,31.171719
3165.0,上海市徐汇区云锦路80弄,中国,上海市,21.0,上海市,徐汇区,"121.456205,31.173467",121.456205,31.173467
3166.0,上海市徐汇区龙南佳苑,中国,上海市,21.0,上海市,徐汇区,"121.453999,31.151733",121.453999,31.151733
3167.0,上海市徐汇区龙水南路298号,中国,上海市,21.0,上海市,徐汇区,"121.457052,31.154044",121.457052,31.154044
3168.0,上海市徐汇区龙吴路398弄,中国,上海市,21.0,上海市,徐汇区,"121.449458,31.163681",121.449458,31.163681
3169.0,上海市徐汇区龙吴路410弄,中国,上海市,21.0,上海市,徐汇区,"121.454016,31.159224",121.454016,31.159224
3170.0,上海市徐汇区龙吴路918号,中国,上海市,21.0,上海市,徐汇区,"121.450636,31.150698",121.450636,31.150698
3171.0,上海市徐汇区宛平南路1188弄,中国,上海市,21.0,上海市,徐汇区,"121.450187,31.185895",121.450187,31.185895
3172.0,上海市徐汇区云锦路201弄,中国,上海市,21.0,上海市,徐汇区,"121.459037,31.171300",121.459037,31.1713
3173.0,上海市徐汇区龙水南路355号,中国,上海市,21.0,上海市,徐汇区,"121.454800,31.153703",121.4548,31.153703
3174.0,上海市徐汇区天钥桥南路1112号,中国,上海市,21.0,上海市,徐汇区,"121.455015,31.156012",121.455015,31.156012
3175.0,上海市徐汇区龙水南路296号,中国,上海市,21.0,上海市,徐汇区,"121.452240,31.155096",121.45224,31.155096
3176.0,上海市徐汇区龙水南路336弄,中国,上海市,21.0,上海市,徐汇区,"121.462000,31.156585",121.462,31.156585
3177.0,上海市徐汇区龙水北路900弄,中国,上海市,21.0,上海市,徐汇区,"121.446660,31.171607",121.44666,31.171607
3178.0,上海市徐汇区衡山路300弄,中国,上海市,21.0,上海市,徐汇区,"121.444977,31.203121",121.444977,31.203121
3179.0,上海市徐汇区嘉善路119号,中国,上海市,21.0,上海市,徐汇区,"121.459426,31.210045",121.459426,31.210045
3180.0,上海市徐汇区天平路179弄,中国,上海市,21.0,上海市,徐汇区,"121.439894,31.198142",121.439894,31.198142
3181.0,上海市徐汇区天平路212弄,中国,上海市,21.0,上海市,徐汇区,"121.437399,31.199787",121.437399,31.199787
3182.0,上海市徐汇区天平路75弄,中国,上海市,21.0,上海市,徐汇区,"121.438164,31.201480",121.438164,31.20148
3183.0,上海市徐汇区吴兴路270弄,中国,上海市,21.0,上海市,徐汇区,"121.445245,31.199494",121.445245,31.199494
3184.0,上海市徐汇区永嘉路166弄,中国,上海市,21.0,上海市,徐汇区,"121.458874,31.209921",121.458874,31.209921
3185.0,上海市徐汇区肇嘉浜路366号,中国,上海市,21.0,上海市,徐汇区,"121.458159,31.202619",121.458159,31.202619
3186.0,上海市徐汇区康平路203弄,中国,上海市,21.0,上海市,徐汇区,"121.438567,31.200728",121.438567,31.200728
3187.0,上海市徐汇区古井路38弄,中国,上海市,21.0,上海市,徐汇区,"121.417307,31.189341",121.417307,31.189341
3188.0,上海市徐汇区桂林路567弄,中国,上海市,21.0,上海市,徐汇区,"121.416452,31.178746",121.416452,31.178746
3189.0,上海市徐汇区柳州路600弄,中国,上海市,21.0,上海市,徐汇区,"121.419846,31.177567",121.419846,31.177567
3190.0,上海市徐汇区柳州路628弄,中国,上海市,21.0,上海市,徐汇区,"121.420421,31.179277",121.420421,31.179277
3191.0,上海市徐汇区钦州北路158弄,中国,上海市,21.0,上海市,徐汇区,"121.421426,31.181089",121.421426,31.181089
3192.0,上海市徐汇区钦州路575号,中国,上海市,21.0,上海市,徐汇区,"121.430601,31.171341",121.430601,31.171341
3193.0,上海市徐汇区宜山路518弄,中国,上海市,21.0,上海市,徐汇区,"121.425102,31.182037",121.425102,31.182037
3194.0,上海市徐汇区田林五村,中国,上海市,21.0,上海市,徐汇区,"121.417595,31.172122",121.417595,31.172122
3195.0,上海市徐汇区田林九村,中国,上海市,21.0,上海市,徐汇区,"121.422051,31.173074",121.422051,31.173074
3196.0,上海市徐汇区田林十村,中国,上海市,21.0,上海市,徐汇区,"121.420655,31.173947",121.420655,31.173947
3197.0,上海市徐汇区田林十一村,中国,上海市,21.0,上海市,徐汇区,"121.424385,31.171970",121.424385,31.17197
3198.0,上海市徐汇区田林十二村,中国,上海市,21.0,上海市,徐汇区,"121.428878,31.171779",121.428878,31.171779
3199.0,上海市徐汇区田林十三村,中国,上海市,21.0,上海市,徐汇区,"121.423612,31.173630",121.423612,31.17363
3200.0,上海市徐汇区钦州公寓,中国,上海市,21.0,上海市,徐汇区,"121.428306,31.176018",121.428306,31.176018
3201.0,上海市徐汇区钦州路832号,中国,上海市,21.0,上海市,徐汇区,"121.427339,31.177598",121.427339,31.177598
3202.0,上海市徐汇区田林东路414弄,中国,上海市,21.0,上海市,徐汇区,"121.427364,31.174864",121.427364,31.174864
3203.0,上海市徐汇区田林四村,中国,上海市,21.0,上海市,徐汇区,"121.423324,31.170902",121.423324,31.170902
3204.0,上海市徐汇区田林路90弄,中国,上海市,21.0,上海市,徐汇区,"121.419025,31.170179",121.419025,31.170179
3205.0,上海市徐汇区茶陵路225弄,中国,上海市,21.0,上海市,徐汇区,"121.466738,31.197928",121.466738,31.197928
3206.0,上海市徐汇区茶陵路340弄,中国,上海市,21.0,上海市,徐汇区,"121.463993,31.196218",121.463993,31.196218
3207.0,上海市徐汇区清真路69,中国,上海市,21.0,上海市,徐汇区,"121.459135,31.199258",121.459135,31.199258
3208.0,上海市徐汇区日晖二村,中国,上海市,21.0,上海市,徐汇区,"121.465914,31.193784",121.465914,31.193784
3209.0,上海市徐汇区日晖六村,中国,上海市,21.0,上海市,徐汇区,"121.461212,31.193846",121.461212,31.193846
3210.0,上海市徐汇区小木桥路101弄,中国,上海市,21.0,上海市,徐汇区,"121.457998,31.201865",121.457998,31.201865
3211.0,上海市徐汇区小木桥路323弄,中国,上海市,21.0,上海市,徐汇区,"121.459415,31.197032",121.459415,31.197032
3212.0,上海市徐汇区小木桥路339弄,中国,上海市,21.0,上海市,徐汇区,"121.459373,31.196041",121.459373,31.196041
3213.0,上海市徐汇区斜土路1077号,中国,上海市,21.0,上海市,徐汇区,"121.466550,31.201030",121.46655,31.20103
3214.0,上海市徐汇区肇家浜路417弄,中国,上海市,21.0,上海市,徐汇区,"121.458479,31.200978",121.458479,31.200978
3215.0,上海市徐汇区中山南二路6号,中国,上海市,21.0,上海市,徐汇区,"121.448775,31.182620",121.448775,31.18262
3216.0,上海市徐汇区大木桥路247弄,中国,上海市,21.0,上海市,徐汇区,"121.462261,31.198838",121.462261,31.198838
3217.0,上海市徐汇区清真路99弄,中国,上海市,21.0,上海市,徐汇区,"121.459098,31.199007",121.459098,31.199007
3218.0,上海市徐汇区小木桥路518弄,中国,上海市,21.0,上海市,徐汇区,"121.460434,31.191897",121.460434,31.191897
3219.0,上海市徐汇区斜土路1111弄,中国,上海市,21.0,上海市,徐汇区,"121.466350,31.200634",121.46635,31.200634
3220.0,上海市徐汇区茶陵路105弄,中国,上海市,21.0,上海市,徐汇区,"121.468276,31.196314",121.468276,31.196314
3221.0,上海市徐汇区茶陵路159弄,中国,上海市,21.0,上海市,徐汇区,"121.467556,31.196546",121.467556,31.196546
3222.0,上海市徐汇区大木桥路450弄,中国,上海市,21.0,上海市,徐汇区,"121.462583,31.195750",121.462583,31.19575
3223.0,上海市徐汇区漕溪北路38号,中国,上海市,21.0,上海市,徐汇区,"121.437092,31.192865",121.437092,31.192865
3224.0,上海市徐汇区零陵路689号,中国,上海市,21.0,上海市,徐汇区,"121.443433,31.185761",121.443433,31.185761
3225.0,上海市徐汇区南丹东路228弄,中国,上海市,21.0,上海市,徐汇区,"121.439768,31.188979",121.439768,31.188979
3226.0,上海市徐汇区天钥桥路250弄,中国,上海市,21.0,上海市,徐汇区,"121.441833,31.190370",121.441833,31.19037
3227.0,上海市徐汇区天钥桥路191弄,中国,上海市,21.0,上海市,徐汇区,"121.442487,31.190192",121.442487,31.190192
3228.0,上海市徐汇区宛平南路170弄,中国,上海市,21.0,上海市,徐汇区,"121.445085,31.193740",121.445085,31.19374
3229.0,上海市徐汇区斜土路2561弄,中国,上海市,21.0,上海市,徐汇区,"121.445128,31.188838",121.445128,31.188838
3230.0,上海市徐汇区斜土路2590弄,中国,上海市,21.0,上海市,徐汇区,"121.443735,31.186953",121.443735,31.186953
3231.0,上海市徐汇区辛耕路81弄,中国,上海市,21.0,上海市,徐汇区,"121.443777,31.192800",121.443777,31.1928
3232.0,上海市徐汇区宜山路408弄,中国,上海市,21.0,上海市,徐汇区,"121.428455,31.186597",121.428455,31.186597
3233.0,上海市徐汇区番禺路801弄,中国,上海市,21.0,上海市,徐汇区,"121.429278,31.198135",121.429278,31.198135
3234.0,上海市徐汇区虹桥路808号,中国,上海市,21.0,上海市,长宁区,"121.424168,31.194832",121.424168,31.194832
3235.0,上海市徐汇区零陵路677弄,中国,上海市,21.0,上海市,徐汇区,"121.443766,31.186625",121.443766,31.186625
3236.0,上海市徐汇区南丹路333弄,中国,上海市,21.0,上海市,徐汇区,"121.430627,31.190707",121.430627,31.190707
3237.0,上海市徐汇区虹桥路400弄,中国,上海市,21.0,上海市,徐汇区,"121.430096,31.192674",121.430096,31.192674
3238.0,上海市徐汇区乐山路30弄,中国,上海市,21.0,上海市,徐汇区,"121.430898,31.195177",121.430898,31.195177
3239.0,上海市徐汇区零陵路350弄,中国,上海市,21.0,上海市,徐汇区,"121.456310,31.191195",121.45631,31.191195
3240.0,上海市徐汇区天钥桥路500弄,中国,上海市,21.0,上海市,徐汇区,"121.442006,31.186674",121.442006,31.186674
3241.0,上海市徐汇区斜土路2455弄,中国,上海市,21.0,上海市,徐汇区,"121.445565,31.189341",121.445565,31.189341
3242.0,上海市徐汇区乐山路10弄,中国,上海市,21.0,上海市,徐汇区,"121.432959,31.196507",121.432959,31.196507
3243.0,上海市徐汇区零陵路683号,中国,上海市,21.0,上海市,徐汇区,"121.443944,31.186089",121.443944,31.186089
3244.0,上海市徐汇区龙川北路498弄,中国,上海市,21.0,上海市,徐汇区,"121.436284,31.146777",121.436284,31.146777
3245.0,上海市徐汇区龙吴路1100号,中国,上海市,21.0,上海市,徐汇区,"121.451167,31.146641",121.451167,31.146641
3246.0,上海市徐汇区龙吴路1323弄,中国,上海市,21.0,上海市,徐汇区,"121.450261,31.139263",121.450261,31.139263
3247.0,上海市徐汇区上中路511号,中国,上海市,21.0,上海市,徐汇区,"121.449213,31.142015",121.449213,31.142015
3248.0,上海市徐汇区长桥新村,中国,上海市,21.0,上海市,徐汇区,"121.440559,31.137693",121.440559,31.137693
3249.0,上海市徐汇区园南三村,中国,上海市,21.0,上海市,徐汇区,"121.444170,31.141912",121.44417,31.141912
3250.0,上海市徐汇区老沪闵路1039弄,中国,上海市,21.0,上海市,徐汇区,"121.434924,31.130894",121.434924,31.130894
3251.0,上海市徐汇区长桥七村,中国,上海市,21.0,上海市,徐汇区,"121.436990,31.131109",121.43699,31.131109
3252.0,上海市徐汇区园南一村,中国,上海市,21.0,上海市,徐汇区,"121.439490,31.141133",121.43949,31.141133
3253.0,上海市徐汇区喜泰路242号,中国,上海市,21.0,上海市,徐汇区,"121.451767,31.146922",121.451767,31.146922
3254.0,上海市徐汇区长桥一村,中国,上海市,21.0,上海市,徐汇区,"121.438634,31.138344",121.438634,31.138344
3255.0,上海市徐汇区百色路133弄,中国,上海市,21.0,上海市,徐汇区,"121.447558,31.142997",121.447558,31.142997
3256.0,上海市徐汇区老沪闵路666弄,中国,上海市,21.0,上海市,徐汇区,"121.429357,31.145152",121.429357,31.145152
3257.0,上海市徐汇区长桥三村,中国,上海市,21.0,上海市,徐汇区,"121.440122,31.139160",121.440122,31.13916
3258.0,上海市徐汇区罗城路651弄,中国,上海市,21.0,上海市,徐汇区,"121.435224,31.148958",121.435224,31.148958
3259.0,上海市徐汇区上中路483弄,中国,上海市,21.0,上海市,徐汇区,"121.448439,31.138935",121.448439,31.138935
3260.0,上海市长宁区东诸安浜路158弄,中国,上海市,21.0,上海市,长宁区,"121.433413,31.219517",121.433413,31.219517
3261.0,上海市长宁区利西路277号,中国,上海市,21.0,上海市,长宁区,"121.425911,31.214174",121.425911,31.214174
3262.0,上海市长宁区仙霞西路885弄,中国,上海市,21.0,上海市,长宁区,"121.363775,31.212032",121.363775,31.212032
3263.0,上海市长宁区哈密路398弄,中国,上海市,21.0,上海市,长宁区,"121.375201,31.212385",121.375201,31.212385
3264.0,上海市长宁区江苏路261弄,中国,上海市,21.0,上海市,长宁区,"121.430750,31.221030",121.43075,31.22103
3265.0,上海市长宁区番禺路222弄,中国,上海市,21.0,上海市,长宁区,"121.426608,31.205837",121.426608,31.205837
3266.0,上海市长宁区虹桥路1060弄,中国,上海市,21.0,上海市,长宁区,"121.417815,31.195434",121.417815,31.195434
3267.0,上海市长宁区虹桥路1077弄,中国,上海市,21.0,上海市,长宁区,"121.412063,31.196809",121.412063,31.196809
3268.0,上海市长宁区虹桥路1829弄,中国,上海市,21.0,上海市,长宁区,"121.389307,31.198717",121.389307,31.198717
3269.0,上海市长宁区虹许路841号,中国,上海市,21.0,上海市,闵行区,"121.389500,31.192500",121.3895,31.1925
3270.0,上海市长宁区黄金城道99弄,中国,上海市,21.0,上海市,长宁区,"121.412220,31.191575",121.41222,31.191575
3271.0,上海市长宁区剑河路609号,中国,上海市,21.0,上海市,长宁区,"121.369303,31.206953",121.369303,31.206953
3272.0,上海市长宁区金钟路180号,中国,上海市,21.0,上海市,长宁区,"121.368822,31.219785",121.368822,31.219785
3273.0,上海市长宁区平塘路175弄,中国,上海市,21.0,上海市,长宁区,"121.364024,31.221834",121.364024,31.221834
3274.0,上海市长宁区蒲松北路17弄,中国,上海市,21.0,上海市,长宁区,"121.374756,31.217626",121.374756,31.217626
3275.0,上海市长宁区水城路45弄21支弄,中国,上海市,21.0,上海市,长宁区,"121.391001,31.202279",121.391001,31.202279
3276.0,上海市长宁区天山路585弄,中国,上海市,21.0,上海市,长宁区,"121.393727,31.213324",121.393727,31.213324
3277.0,上海市长宁区天山五村,中国,上海市,21.0,上海市,长宁区,"121.397737,31.211058",121.397737,31.211058
3278.0,上海市长宁区威宁路511弄,中国,上海市,21.0,上海市,长宁区,"121.385120,31.217630",121.38512,31.21763
3279.0,上海市长宁区仙霞路750弄,中国,上海市,21.0,上海市,长宁区,"121.385651,31.203945",121.385651,31.203945
3280.0,上海市长宁区仙霞西路888弄,中国,上海市,21.0,上海市,长宁区,"121.349367,31.210666",121.349367,31.210666
3281.0,上海市长宁区新华路693弄,中国,上海市,21.0,上海市,长宁区,"121.419616,31.204932",121.419616,31.204932
3282.0,上海市长宁区长宁路1551弄,中国,上海市,21.0,上海市,长宁区,"121.407831,31.216490",121.407831,31.21649
3283.0,上海市长宁区昭化路603号,中国,上海市,21.0,上海市,长宁区,"121.420553,31.211342",121.420553,31.211342
3284.0,上海市长宁区中山西路1030弄,中国,上海市,21.0,上海市,长宁区,"121.413765,31.197541",121.413765,31.197541
3285.0,上海市长宁区安顺路181弄,中国,上海市,21.0,上海市,长宁区,"121.417917,31.200415",121.417917,31.200415
3286.0,上海市长宁区芙蓉江路276弄,中国,上海市,21.0,上海市,长宁区,"121.394644,31.211705",121.394644,31.211705
3287.0,上海市长宁区甘溪路100弄,中国,上海市,21.0,上海市,长宁区,"121.366540,31.210885",121.36654,31.210885
3288.0,上海市长宁区古北路211弄,中国,上海市,21.0,上海市,长宁区,"121.400247,31.213724",121.400247,31.213724
3289.0,上海市长宁区哈密路2004弄,中国,上海市,21.0,上海市,长宁区,"121.370325,31.193536",121.370325,31.193536
3290.0,上海市长宁区金钟路428弄,中国,上海市,21.0,上海市,长宁区,"121.364168,31.220681",121.364168,31.220681
3291.0,上海市长宁区凯旋路1188号,中国,上海市,21.0,上海市,长宁区,"121.418778,31.204421",121.418778,31.204421
3292.0,上海市长宁区荣华西道58弄,中国,上海市,21.0,上海市,长宁区,"121.390616,31.193752",121.390616,31.193752
3293.0,上海市长宁区天山路461弄,中国,上海市,21.0,上海市,长宁区,"121.389985,31.213906",121.389985,31.213906
3294.0,上海市长宁区万航渡路2505弄,中国,上海市,21.0,上海市,长宁区,"121.407581,31.218664",121.407581,31.218664
3295.0,上海市长宁区仙霞路1331弄,中国,上海市,21.0,上海市,长宁区,"121.372248,31.208753",121.372248,31.208753
3296.0,上海市长宁区仙霞西路435弄,中国,上海市,21.0,上海市,长宁区,"121.370857,31.208992",121.370857,31.208992
3297.0,上海市长宁区仙霞西路700弄,中国,上海市,21.0,上海市,长宁区,"121.357926,31.209367",121.357926,31.209367
3298.0,上海市长宁区新泾五村,中国,上海市,21.0,上海市,长宁区,"121.366416,31.219790",121.366416,31.21979
3299.0,上海市长宁区剑河路414弄,中国,上海市,21.0,上海市,长宁区,"121.368627,31.213321",121.368627,31.213321
3300.0,上海市长宁区延安西路1265弄,中国,上海市,21.0,上海市,长宁区,"121.426400,31.210591",121.4264,31.210591
3301.0,上海市长宁区中山西路1410弄,中国,上海市,21.0,上海市,长宁区,"121.417207,31.192643",121.417207,31.192643
3302.0,上海市长宁区虹桥路2419号,中国,上海市,21.0,上海市,长宁区,"121.360540,31.189100",121.36054,31.1891
3303.0,上海市长宁区广顺路32弄,中国,上海市,21.0,上海市,长宁区,"121.352336,31.217441",121.352336,31.217441
3304.0,上海市长宁区虹古路208弄,中国,上海市,21.0,上海市,长宁区,"121.393126,31.203997",121.393126,31.203997
3305.0,上海市长宁区华阳路172弄,中国,上海市,21.0,上海市,长宁区,"121.422502,31.222959",121.422502,31.222959
3306.0,上海市长宁区昭化路605号,中国,上海市,21.0,上海市,长宁区,"121.420501,31.211310",121.420501,31.21131
3307.0,上海市长宁区长宁支路165弄,中国,上海市,21.0,上海市,长宁区,"121.424853,31.226533",121.424853,31.226533
3308.0,上海市长宁区江苏北路109弄,中国,上海市,21.0,上海市,长宁区,"121.425497,31.225663",121.425497,31.225663
3309.0,上海市长宁区新华路569弄,中国,上海市,21.0,上海市,长宁区,"121.419678,31.203093",121.419678,31.203093
